text,flow_duration,label
POST /profile/update {'email': 'test.user@example.com'},109920,0
"POST /login.php {'username': '``', 'password': 'password'}",147973,1
"POST /login {'user': '1 AND 1=1', 'pass': 'password123'}",5394,1
GET /images/products/L.jpg,67484,0
GET /index.php?page=' AND user IS NULL; --,2972,1
GET /assets/css/main.css,45006,0
POST /profile/update {'email': 'test.user@example.com'},36674,0
POST /search {'keyword': '//'},5344,1
POST /profile/update {'email': 'test.user@example.com'},30291,0
"POST /api/v1/cart/add {'item_id': '8796', 'quantity': 3}",53737,0
GET /api/v1/users?id=OR '1'='1',127904,1
GET /search?q=' OR '1'='1,41162,1
GET /products/details?productID=7,36280,0
GET /products/electronics/w,45909,0
"GET /api/v1/users?id=,(select * from (select(sleep(10)))a)",5743,1
GET /assets/css/main.css,49769,0
GET /products/details?productID=y,29568,0
"POST /api/v1/cart/add {'item_id': '6365', 'quantity': 5}",74842,0
"POST /login {'user': 'OR '1'='1'', 'pass': 'password123'}",229,1
"POST /login {'user': '3', 'pass': 'password123'}",43598,0
GET /products/details?productID=' OR '1'='1,39248,1
GET /api/v1/users?id=' OR 1=1 /*,103869,1
"POST /login {'user': '``', 'pass': 'password123'}",76712,1
GET /search?q=5,136517,0
GET /images/products/9.jpg,7101,0
"POST /search {'keyword': '' or ""'}",6514,1
"POST /login {'user': 'r', 'pass': 'password123'}",60064,0
POST /search {'keyword': '`'},3176,1
GET /products/details?productID=%00,8000,1
GET /assets/css/main.css,75554,0
GET /search?q=user1' or 1=1 --,130525,1
GET /products/details?productID=K,68576,0
GET /products/details?productID=-- or #,63760,1
GET /search?q=-2,107757,1
GET /images/products/A.jpg,33663,0
POST /search {'keyword': '' OR '' = ''},182,1
"POST /login {'user': '6', 'pass': 'password123'}",53245,0
GET /products/details?productID=t,23632,0
"GET /index.php?page=1' ORDER BY 1,2,3--+",80905,1
GET /api/v1/users?id=user1' or 1=1 --,4158,1
"POST /login {'user': 'k', 'pass': 'password123'}",29134,0
POST /profile/update {'email': 'test.user@example.com'},47345,0
GET /products/details?productID=OR+%271%27%3D%271,6214,1
"POST /login {'user': 'K', 'pass': 'password123'}",57542,0
GET /search?q=1*1,132619,1
GET /api/v1/users?id=7198,59561,0
GET /products/details?productID=1=1,147791,1
GET /api/v1/users?id=1 AND 1=1,126390,1
"GET /user/profile?user_id="" OR 1 = 1 -- -",5349,1
GET /products/details?productID=E,45350,0
GET /blog/posts?page=17,57420,0
GET /images/products/9.jpg,33047,0
POST /search {'keyword': '1024-2'},75342,1
GET /assets/css/main.css,44092,0
GET /search?q=OR '1'='1',16277,1
POST /profile/update {'email': 'test.user@example.com'},139538,0
GET /images/products/Q.jpg,80200,0
GET /api/v1/users?id=8257,23051,0
GET /products/books/P,69790,0
"POST /api/v1/cart/add {'item_id': '1124', 'quantity': 1}",97218,0
GET /search?q=1' OR '1'='1' --,6632,1
GET /products/details?productID=' or 1=1 limit 1 --,3106,1
GET /images/products/z.jpg,70234,0
GET /api/v1/users?id=user1' or 1=1 --,5280,1
GET /search.aspx?q=AND 0,80219,1
GET /user/profile?user_id=' or 'x'='x,31515,1
"GET /products/details?productID="" OR """" = """,4595,1
GET /products/details?productID=1' OR '1'='1' --,634,1
GET /items/show.php?id=1 AND 1=1,3498,1
"POST /login {'user': '' OR 1=1 /*', 'pass': 'password123'}",29307,1
GET /assets/css/main.css,143503,0
GET /admin/login?user=' OR 'x'='x,141105,1
GET /user/profile?user_id=' OR '1'='1,30903,1
GET /api/v1/users?id=2170,65380,0
GET /search?q=' OR '1'='1,24620,1
GET /admin/login?user=1 AND 1=1,7308,1
"POST /search {'keyword': '' or ""'}",4728,1
"POST /login.php {'username': ',', 'password': 'password'}",7862,1
GET /user/profile?user_id='=',4186,1
POST /profile/update {'email': 'test.user@example.com'},36821,0
GET /api/v1/users?id=admin' #,64772,1
GET /api/v1/users?id=201,44332,0
GET /products/electronics/t,36989,0
POST /search {'keyword': '' OR 1=1--'},44409,1
GET /user/profile?user_id=' OR '1'='1,7672,1
"POST /login {'user': '' OR 1=1 /*', 'pass': 'password123'}",121857,1
GET /search?q=1 AND 1=1,112261,1
GET /products/details?productID=' OR '1'='1,3908,1
"POST /login.php {'username': '1 AND 1=1', 'password': 'password'}",50863,1
GET /api/v1/users?id=OR+%271%27%3D%271,120950,1
"POST /api/v1/cart/add {'item_id': '9536', 'quantity': 2}",43563,0
"POST /api/v1/cart/add {'item_id': '9690', 'quantity': 5}",139224,0
GET /search?q=H,54395,0
GET /products/electronics/x,129235,0
"POST /login {'user': '1' ORDER BY 2--+', 'pass': 'password123'}",7834,1
GET /items/show.php?id=smith' OR '1'='1,2727,1
"POST /login {'user': 'Q', 'pass': 'password123'}",86854,0
GET /items/show.php?id=' or 1=1 limit 1 --,4451,1
GET /search?q=M,17718,0
GET /images/products/n.jpg,64790,0
POST /search {'keyword': ''admin'--'},4051,1
GET /blog/posts?page=18,19106,0
"POST /login {'user': 'O', 'pass': 'password123'}",122784,0
GET /assets/css/main.css,142881,0
"POST /login.php {'username': '1' OR '1'='1' --', 'password': 'password'}",7232,1
GET /admin/login?user=x' or 1=1--,99706,1
GET /products/electronics/w,65772,0
GET /products/details?productID=B,139877,0
GET /products/details?productID=user1' or 1=1 --,58428,1
GET /images/products/D.jpg,6478,0
GET /blog/posts?page=17,93186,0
GET /assets/css/main.css,107829,0
"POST /login {'user': '1 AND 1=1', 'pass': 'password123'}",1444,1
GET /user/profile?user_id=1=1,103864,1
GET /products/details?productID=9,70987,0
POST /profile/update {'email': 'test.user@example.com'},27869,0
GET /items/show.php?id=1=1,8611,1
"POST /login {'user': ',', 'pass': 'password123'}",295,1
"POST /login {'user': 'P', 'pass': 'password123'}",45144,0
GET /products/details?productID=1024-2,33674,1
GET /blog/posts?page=12,94198,0
GET /search?q=1 AND 1=1,16733,1
GET /admin/login?user=1*1,76170,1
GET /index.php?page=' OR 1=1 /*,104227,1
GET /api/v1/users?id=8410,62303,0
"POST /api/v1/cart/add {'item_id': '7904', 'quantity': 3}",49363,0
GET /products/details?productID=h,93625,0
"POST /login {'user': 'a', 'pass': 'password123'}",16877,0
GET /products/details?productID=' or 1=1 limit 1 --,700,1
"POST /login {'user': '' OR 1=1--', 'pass': 'password123'}",7099,1
GET /assets/css/main.css,41697,0
"GET /admin/login?user="" OR """" = """,6546,1
POST /search {'keyword': '' OR 1=1 /*'},815,1
GET /products/details?productID=OR+%271%27%3D%271,2761,1
"POST /login.php {'username': '\', 'password': 'password'}",7247,1
GET /search?q='admin'--,6516,1
GET /admin/login?user=x' or 1=1--,4431,1
GET /products/details?productID=' OR '1'='1,2985,1
GET /products/details?productID=K,20417,0
GET /api/v1/users?id=2060,56410,0
"GET /user/profile?user_id="" OR 1 = 1 -- -",5863,1
GET /products/details?productID=/,133475,1
"GET /products/details?productID=' AND MID(VERSION(),1,1) = '5';",3384,1
GET /blog/posts?page=19,72077,0
GET /products/home/g,65897,0
GET /admin/login?user='LIKE',69801,1
GET /api/v1/users?id=9161,51091,0
GET /user/profile?user_id=' or 'x'='x,46735,1
"POST /login.php {'username': '105-1', 'password': 'password'}",142280,1
GET /api/v1/users?id=9652,7280,0
"POST /login {'user': 'OR+%271%27%3D%271', 'pass': 'password123'}",146580,1
GET /api/v1/users?id='admin'--,7500,1
GET /items/show.php?id=1' and '1'='1,7091,1
GET /search?q=H,57052,0
GET /api/v1/users?id=' OR 'x'='x,3771,1
"POST /login {'user': 'R', 'pass': 'password123'}",74962,0
GET /products/home/A,86129,0
GET /admin/login?user=AND false,5879,1
GET /blog/posts?page=10,60606,0
POST /search {'keyword': 'OR '1'='1''},3853,1
"POST /login {'user': '' OR 'x'='x', 'pass': 'password123'}",1094,1
GET /products/details?productID=Q,65227,0
GET /search.aspx?q=smith' OR '1'='1,918,1
"GET /products/details?productID=1' GROUP BY 1,2,3--+",5065,1
GET /products/books/q,51503,0
"POST /login {'user': ''admin'--', 'pass': 'password123'}",4981,1
"POST /api/v1/cart/add {'item_id': '8164', 'quantity': 1}",45657,0
GET /products/details?productID=u,61209,0
GET /search?q=1 AND 1=1,18634,1
GET /assets/css/main.css,48727,0
"POST /login {'user': 'Q', 'pass': 'password123'}",79024,0
GET /products/details?productID=i,46791,0
"POST /login {'user': '"" OR 1 = 1 -- -', 'pass': 'password123'}",100734,1
GET /search?q=OR '1'='1',137274,1
"POST /login {'user': 'D', 'pass': 'password123'}",65677,0
"POST /login {'user': 'x' or 1=1--', 'pass': 'password123'}",97750,1
GET /admin/login?user=' AND user IS NULL; --,95084,1
"GET /admin/login?user="" OR 1 = 1 -- -",2848,1
GET /assets/css/main.css,18913,0
GET /search?q=user1' or 1=1 --,482,1
GET /products/details?productID=x,56073,0
POST /profile/update {'email': 'test.user@example.com'},26449,0
GET /search?q=v,35247,0
"POST /api/v1/cart/add {'item_id': '3419', 'quantity': 5}",62821,0
GET /products/books/M,23264,0
GET /search.aspx?q=1 AND 1=1,5956,1
POST /profile/update {'email': 'test.user@example.com'},22590,0
"GET /products/details?productID=-1 UNION SELECT 1 INTO @,@",88214,1
GET /admin/login?user=' or 1=1 limit 1 --,3414,1
GET /api/v1/users?id=%2c(select%20*%20from%20(select(sleep(10)))a),112221,1
GET /search?q=3,117676,0
GET /api/v1/users?id=1172,38110,0
GET /search?q=6,30884,0
GET /search?q=OR+%271%27%3D%271,117561,1
GET /blog/posts?page=4,125638,0
GET /user/profile?user_id=' OR 'x'='x,36581,1
GET /search?q=i,34054,0
GET /products/details?productID=' OR 1=1--,7021,1
GET /index.php?page=OR '1'='1',63810,1
GET /search?q=;,6059,1
POST /profile/update {'email': 'test.user@example.com'},71564,0
POST /profile/update {'email': 'test.user@example.com'},33029,0
GET /user/profile?user_id=' OR 'x'='x,3484,1
POST /search {'keyword': '1*1'},4575,1
"POST /search {'keyword': '"" OR 1 = 1 -- -'}",18036,1
"POST /login {'user': '1', 'pass': 'password123'}",9740,0
POST /profile/update {'email': 'test.user@example.com'},47964,0
GET /api/v1/users?id=1028,80427,0
GET /api/v1/users?id=' UNION SELECT sum(columnname) from tablename --,123363,1
"POST /login {'user': 'W', 'pass': 'password123'}",102274,0
"POST /api/v1/cart/add {'item_id': '8633', 'quantity': 4}",328,0
"POST /login {'user': 'smith' OR '1'='1', 'pass': 'password123'}",145997,1
"POST /login {'user': '\\', 'pass': 'password123'}",113815,1
GET /search?q=N,44826,0
GET /products/books/3,134983,0
"POST /api/v1/cart/add {'item_id': '3179', 'quantity': 1}",22495,0
GET /api/v1/users?id=5140,77243,0
GET /api/v1/users?id=AND 0,7176,1
GET /products/details?productID='LIKE',133897,1
POST /profile/update {'email': 'test.user@example.com'},70874,0
GET /admin/login?user=1*56,69316,1
GET /api/v1/users?id=2434,29398,0
GET /products/books/9,72719,0
GET /api/v1/users?id=3169,138486,0
"POST /login {'user': ''', 'pass': 'password123'}",6390,1
GET /images/products/p.jpg,43544,0
GET /products/details?productID=R,34947,0
GET /search?q=7,25854,0
GET /search?q=' or 'x'='x,40521,1
GET /products/home/R,61418,0
"POST /login.php {'username': '' GROUP BY columnnames having 1=1 --', 'password': 'password'}",3183,1
GET /products/details?productID=1' and '1'='1,7376,1
GET /search?q=OR '1'='1',109432,1
POST /search {'keyword': '' or 'x'='x'},1390,1
POST /search {'keyword': 'admin' #'},56098,1
"POST /login {'user': 'x' or 1=1--', 'pass': 'password123'}",33420,1
POST /search {'keyword': '' AND user IS NULL; --'},33037,1
GET /api/v1/users?id=' AND user IS NULL; --,4933,1
GET /api/v1/users?id=6737,26639,0
GET /api/v1/users?id=OR '1'='1',57409,1
GET /images/products/i.jpg,112160,0
"POST /api/v1/cart/add {'item_id': '5872', 'quantity': 1}",99876,0
"POST /login {'user': 's', 'pass': 'password123'}",23908,0
GET /index.php?page=AND 1,3247,1
GET /assets/css/main.css,72387,0
GET /blog/posts?page=7,82596,0
GET /products/electronics/V,66187,0
"GET /admin/login?user=-1 UNION SELECT 1 INTO @,@",2962,1
"GET /user/profile?user_id=1' ORDER BY 1,2--+",145431,1
GET /products/home/V,99140,0
GET /blog/posts?page=1,62631,0
GET /blog/posts?page=8,18481,0
GET /api/v1/users?id=1*1,108572,1
GET /items/show.php?id=' OR 1=1 /*,3136,1
GET /api/v1/users?id=2194,128082,0
GET /search.aspx?q=OR '1'='1',459,1
GET /search?q='',3412,1
GET /api/v1/users?id=' or 'x'='x,128638,1
GET /blog/posts?page=19,118485,0
"POST /login {'user': '' OR 1 -- -', 'pass': 'password123'}",117865,1
GET /user/profile?user_id=' OR 1=1 /*,13828,1
GET /products/details?productID=' OR 1=1 /*,3464,1
GET /api/v1/users?id=1' OR '1'='1' --,137961,1
GET /products/electronics/H,62726,0
"POST /api/v1/cart/add {'item_id': '6520', 'quantity': 3}",67502,0
GET /search.aspx?q=' OR 1=1--,4264,1
POST /search {'keyword': 'admin' #'},125064,1
GET /search?q=//,105897,1
GET /api/v1/users?id=' or 'x'='x,5104,1
"GET /api/v1/users?id=-1' UNION SELECT 1,2,3--+",91935,1
GET /images/products/M.jpg,40333,0
GET /api/v1/users?id=1' and '1'='1,7479,1
GET /search.aspx?q=' OR '1'='1,4196,1
"POST /login {'user': '5', 'pass': 'password123'}",58455,0
POST /search {'keyword': 'smith' OR '1'='1'},36935,1
"POST /api/v1/cart/add {'item_id': '9556', 'quantity': 3}",16674,0
GET /assets/css/main.css,44690,0
GET /index.php?page=-- or #,4929,1
POST /search {'keyword': 'AND true'},3944,1
GET /admin/login?user=' OR 1=1 /*,5500,1
GET /user/profile?user_id=' OR 1=1 /*,707,1
GET /images/products/V.jpg,32017,0
GET /api/v1/users?id=1' and '1'='1,2253,1
POST /search {'keyword': 'admin' #'},5071,1
"POST /api/v1/cart/add {'item_id': '3779', 'quantity': 4}",54247,0
GET /search?q=x' or 1=1--,3719,1
POST /profile/update {'email': 'test.user@example.com'},59218,0
GET /user/profile?user_id=1-true,3265,1
GET /search?q=``,96759,1
"POST /login.php {'username': '105-1', 'password': 'password'}",42297,1
GET /search?q=/*…*/,5660,1
GET /products/details?productID=user1' or 1=1 --,43385,1
"POST /login {'user': 'm', 'pass': 'password123'}",138206,0
"POST /api/v1/cart/add {'item_id': '9360', 'quantity': 5}",54729,0
GET /api/v1/users?id=248,62200,0
POST /profile/update {'email': 'test.user@example.com'},8947,0
GET /api/v1/users?id=2795,44354,0
GET /api/v1/users?id=3296,76739,0
GET /blog/posts?page=20,76001,0
GET /search?q=105-1,145855,1
GET /api/v1/users?id=2878,87789,0
GET /api/v1/users?id=' OR 1=1 /*,4458,1
GET /products/details?productID=l,109419,0
GET /search?q=D,34509,0
GET /search?q=s,8131,0
GET /index.php?page=1' and '1'='1,5292,1
GET /products/details?productID=1' OR '1'='1' --,5570,1
GET /api/v1/users?id=1' OR '1'='1' --,87774,1
"POST /login {'user': 'G', 'pass': 'password123'}",62338,0
"POST /login {'user': 'n', 'pass': 'password123'}",83222,0
GET /api/v1/users?id=105-1,1751,1
GET /images/products/N.jpg,103069,0
GET /products/electronics/p,85493,0
GET /search?q=x' or 1=1--,4724,1
GET /index.php?page=smith' OR '1'='1,6925,1
GET /api/v1/users?id=4697,56505,0
POST /profile/update {'email': 'test.user@example.com'},8861,0
POST /profile/update {'email': 'test.user@example.com'},137758,0
POST /profile/update {'email': 'test.user@example.com'},78985,0
"POST /login {'user': '' OR '1'='1', 'pass': 'password123'}",31294,1
GET /api/v1/users?id=1' and '1'='1,3045,1
"POST /api/v1/cart/add {'item_id': '1138', 'quantity': 1}",51023,0
POST /search {'keyword': '1' OR '1'='1' --'},68812,1
GET /products/home/8,90600,0
GET /products/details?productID=P,69400,0
GET /api/v1/users?id=smith' OR '1'='1,105136,1
GET /assets/css/main.css,123257,0
POST /profile/update {'email': 'test.user@example.com'},51906,0
GET /search?q=c,12776,0
GET /api/v1/users?id=\,76547,1
GET /search?q=' AND user IS NULL; --,2634,1
GET /search?q=I,35167,0
GET /search?q=o,110195,0
"POST /login {'user': '' OR 'x'='x', 'pass': 'password123'}",58938,1
POST /profile/update {'email': 'test.user@example.com'},25410,0
GET /api/v1/users?id=',4850,1
GET /products/details?productID=3,76462,0
"GET /admin/login?user=,",1222,1
GET /search?q=C,64997,0
"GET /products/details?productID=,",5124,1
POST /profile/update {'email': 'test.user@example.com'},15028,0
GET /index.php?page=' AND id IS NULL; --,102906,1
POST /profile/update {'email': 'test.user@example.com'},48735,0
"POST /api/v1/cart/add {'item_id': '4454', 'quantity': 1}",149684,0
GET /admin/login?user=' AND user IS NULL; --,7502,1
GET /assets/css/main.css,1615,0
GET /images/products/0.jpg,26927,0
GET /admin/login?user=' UNION SELECT sum(columnname) from tablename --,119363,1
GET /api/v1/users?id=%2c(select%20*%20from%20(select(sleep(10)))a),31543,1
GET /search?q=' or 'x'='x,114442,1
POST /profile/update {'email': 'test.user@example.com'},41469,0
"POST /login {'user': '' or 1=1 limit 1 --', 'pass': 'password123'}",6910,1
GET /api/v1/users?id=`,118653,1
GET /admin/login?user='''''''''''''UNION SELECT '2,414,1
GET /index.php?page=' OR 1=1--,11733,1
GET /assets/css/main.css,20753,0
GET /products/details?productID=1' OR '1'='1' --,4757,1
"POST /login.php {'username': '' OR 'x'='x', 'password': 'password'}",7512,1
GET /products/books/m,80861,0
GET /blog/posts?page=11,6237,0
"POST /api/v1/cart/add {'item_id': '8973', 'quantity': 3}",35297,0
POST /search {'keyword': '105-1'},15684,1
POST /profile/update {'email': 'test.user@example.com'},16194,0
GET /assets/css/main.css,129512,0
GET /products/details?productID=user1' or 1=1 --,4906,1
POST /profile/update {'email': 'test.user@example.com'},102088,0
"POST /login.php {'username': 'admin' #', 'password': 'password'}",16484,1
GET /products/details?productID=U,117261,0
GET /index.php?page=%00,3661,1
"POST /login {'user': '%00', 'pass': 'password123'}",7918,1
GET /api/v1/users?id=1*1,2011,1
GET /images/products/n.jpg,40212,0
"POST /login {'user': '1 AND 1=1', 'pass': 'password123'}",2722,1
GET /api/v1/users?id=105-1,2506,1
GET /search.aspx?q=' OR 1=1--,131201,1
